year,week,user_id,site_id,department_encoded,insee_code_encoded,nace_code,weekly_dd_heating_15,weekly_dd_heating_16,weekly_dd_heating_17,weekly_dd_heating_18,weekly_dd_cooling_22,weekly_dd_cooling_23,weekly_dd_cooling_24,weekly_dd_cooling_25,weekly_dd_cooling_26,mean_indoor_temperature_00,max_indoor_temperature_00,min_indoor_temperature_00,mean_indoor_humidity_00,max_indoor_humidity_00,min_indoor_humidity_00,weekly_E_kWh,outlier,cluster,high_consumption
2024,20,854,1136,0,9,47.11,0.516,1.743,3.903,6.859,0.007,0.0,0.0,0.0,0.0,24.132,24.75,23.57,49.634,53.0,46.0,25.014,1,2,0
2024,21,854,1136,0,9,47.11,0.0,0.176,1.052,3.364,0.416,0.043,0.0,0.0,0.0,24.194,25.21,23.47,49.094,52.0,44.0,26.01,1,2,0
2024,22,854,1136,0,9,47.11,0.094,0.486,1.544,3.342,0.957,0.036,0.0,0.0,0.0,24.988,25.65,24.53,48.901,51.0,47.0,24.951,1,2,0
2024,23,854,1136,0,9,47.11,0.042,0.349,1.135,2.427,3.748,1.863,0.827,0.199,0.017,24.894,25.89,24.17,50.154,55.0,43.0,25.128,1,2,0
2024,24,854,1136,0,9,47.11,0.0,0.0,0.11,0.577,3.964,1.823,0.469,0.058,0.002,25.639,26.48,24.9,49.444,55.0,36.0,24.551,1,2,0
2024,25,854,1136,0,9,47.11,0.0,0.0,0.0,0.094,10.524,6.43,3.385,1.411,0.452,26.213,26.92,25.73,50.754,55.0,46.0,35.516,1,2,0
2024,26,854,1136,0,9,47.11,0.0,0.0,0.0,0.0,9.517,6.143,3.511,1.497,0.467,25.912,27.39,25.17,51.349,54.0,45.0,37.748,1,2,0
2022,25,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,38.645,31.645,24.697,18.207,12.732,28.569,29.72,27.33,65.202,75.0,47.0,322.689,1,2,0
2022,26,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,38.192,31.192,24.197,17.344,11.27,27.74,28.65,26.43,71.664,80.0,55.0,280.029,1,2,0
2022,27,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,39.649,32.672,25.845,19.082,12.645,27.991,29.02,27.1,69.052,74.0,55.0,342.448,1,2,0
2022,28,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.65,33.65,26.656,19.727,13.076,28.301,29.24,27.42,68.129,73.0,57.0,314.809,1,2,0
2022,29,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,38.937,31.937,24.972,18.257,12.002,28.085,29.26,26.82,68.099,75.0,49.0,264.027,1,2,0
2022,30,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,39.103,32.103,25.103,18.185,12.007,28.221,29.34,27.35,68.65,74.0,57.0,327.884,1,2,0
2022,31,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.645,33.645,26.645,19.645,12.837,28.508,29.54,27.52,69.316,76.0,62.0,243.705,1,2,0
2022,32,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,38.312,31.312,24.352,17.726,11.822,28.192,30.04,27.05,72.693,78.0,0.0,230.488,1,2,0
2022,33,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.687,33.687,26.774,20.492,14.942,28.608,30.09,26.58,67.721,77.0,54.0,316.921,1,2,0
2022,34,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,35.337,28.342,21.493,15.472,10.657,28.191,29.64,26.94,70.585,78.0,61.0,273.004,1,2,0
2022,35,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,42.767,35.767,28.802,22.169,16.399,28.397,30.1,26.88,67.581,74.0,0.0,283.838,1,2,0
2022,36,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.392,33.392,26.532,20.643,15.616,28.732,30.68,27.24,69.877,77.0,63.0,299.647,1,2,0
2022,37,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,39.058,32.07,25.217,18.881,13.467,28.489,30.58,26.06,70.349,80.0,58.0,319.402,1,2,0
2022,38,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,39.307,32.307,25.383,19.053,13.728,27.908,29.59,26.36,70.143,77.0,62.0,339.607,1,2,0
2022,39,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,34.687,27.71,20.988,15.12,10.482,27.421,29.42,26.15,72.866,79.0,60.0,270.674,1,2,0
2022,40,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,37.059,30.065,23.189,16.947,11.653,27.878,29.45,26.52,70.106,75.0,0.0,290.548,1,2,0
2022,41,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,36.647,29.665,22.877,16.762,11.652,27.269,28.9,26.13,71.897,80.0,61.0,276.111,1,2,0
2022,42,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.107,33.107,26.183,19.871,14.595,28.205,29.41,26.96,69.704,76.0,0.0,237.903,1,2,0
2022,43,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,36.021,29.021,22.062,15.441,9.632,27.488,29.14,26.29,72.176,77.0,60.0,331.451,1,2,0
2022,44,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,33.611,26.623,19.829,13.986,9.454,27.364,28.65,26.3,73.989,79.0,61.0,218.109,1,2,0
2022,45,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,35.092,28.121,21.4,15.226,9.985,27.629,28.9,26.71,70.992,78.0,61.0,196.255,1,2,0
2022,46,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,34.698,27.698,20.779,14.467,9.087,27.371,28.18,26.57,69.329,75.0,60.0,242.996,1,2,0
2022,47,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,32.381,25.416,18.743,12.641,7.44,26.887,28.27,26.08,70.168,76.0,62.0,273.297,1,2,0
2022,48,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,29.123,22.628,16.514,11.161,7.151,26.754,27.87,25.7,66.385,71.0,58.0,204.651,1,2,0
2022,49,859,1147,3,64,94.99,0.0,0.012,0.117,0.393,20.097,16.56,13.309,10.294,7.458,25.435,27.43,23.54,61.709,71.0,49.0,233.964,1,2,0
2022,50,859,1147,3,64,94.99,0.0,0.0,0.024,0.214,29.792,23.684,18.005,12.606,7.812,26.084,27.57,23.48,68.152,76.0,0.0,253.505,1,2,0
2022,51,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,30.638,23.662,16.909,10.808,5.973,26.59,27.73,25.62,65.772,73.0,54.0,241.449,1,2,0
2022,52,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,27.698,20.727,14.046,8.384,4.969,26.829,27.81,25.95,66.77,71.0,60.0,130.572,1,2,0
2023,1,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,24.151,17.303,11.324,6.735,3.785,26.173,27.49,25.13,67.821,73.0,58.0,193.392,1,2,0
2023,2,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,19.417,13.631,8.841,5.463,2.956,25.896,27.05,25.1,70.156,75.0,61.0,203.738,1,2,0
2023,3,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,21.088,15.313,10.112,6.377,3.613,25.781,26.72,24.53,66.707,75.0,58.0,231.314,1,2,0
2023,4,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,20.604,14.823,9.804,5.895,3.159,25.852,27.01,24.68,63.405,70.0,0.0,255.508,1,2,0
2023,5,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,20.28,15.215,10.64,7.001,4.136,25.786,27.06,24.63,65.554,71.0,58.0,233.627,1,2,0
2023,6,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,22.832,16.179,10.094,5.964,3.405,25.725,26.47,24.92,66.297,71.0,58.0,204.068,1,2,0
2023,7,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,22.581,15.851,10.257,6.313,3.577,25.751,26.91,24.21,63.457,71.0,53.0,237.378,1,2,0
2023,8,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,20.14,14.036,9.091,5.935,3.392,25.54,26.68,24.59,63.831,71.0,58.0,183.138,1,2,0
2023,9,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,23.29,17.297,12.112,8.421,5.46,26.448,27.54,25.25,61.614,67.0,51.0,288.586,1,2,0
2023,10,859,1147,3,64,94.99,0.0,0.0,0.0,0.029,23.998,18.985,14.506,10.772,7.705,26.64,28.68,25.08,61.286,68.0,49.0,302.865,1,2,0
2023,11,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,24.661,19.022,13.966,9.98,6.913,27.101,28.3,25.97,61.194,68.0,52.0,282.032,1,2,0
2023,12,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,24.704,18.231,12.603,8.181,5.12,26.378,27.39,25.19,65.124,72.0,57.0,266.483,1,2,0
2023,13,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,29.508,22.733,16.142,10.327,6.555,26.979,27.82,26.2,61.166,67.0,55.0,271.893,1,2,0
2023,14,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,30.23,23.242,16.483,10.917,6.908,27.308,28.24,26.23,63.181,69.0,57.0,243.621,1,2,0
2023,15,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,31.36,24.437,17.88,12.466,8.471,27.579,28.69,26.52,60.936,66.0,53.0,274.899,1,2,0
2023,16,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,31.583,24.772,18.478,13.17,9.41,27.302,28.63,26.14,63.515,72.0,49.0,295.908,1,2,0
2023,17,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,32.357,26.498,21.283,16.845,12.755,27.328,29.62,25.54,67.003,76.0,51.0,368.362,1,2,0
2023,18,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,39.233,32.233,25.303,18.929,13.496,28.591,29.78,27.55,63.298,72.0,56.0,306.187,1,2,0
2023,19,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,38.95,32.05,25.306,18.906,13.05,28.772,30.17,27.47,61.774,67.0,57.0,302.584,1,2,0
2023,20,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.659,33.659,26.665,19.759,13.421,28.982,30.29,27.47,61.166,66.0,0.0,275.91,1,2,0
2023,21,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.228,33.228,26.275,19.713,13.942,28.893,30.39,27.41,64.393,70.0,55.0,347.126,1,2,0
2023,22,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,40.937,33.937,26.978,20.374,14.602,28.393,29.89,26.58,66.848,74.0,56.0,408.983,1,2,0
2023,23,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,48.52,41.52,34.52,27.532,20.638,28.915,29.67,27.86,65.775,71.0,0.0,475.62,1,2,0
2023,24,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,45.938,38.938,31.938,24.955,18.168,29.037,30.17,27.94,65.438,72.0,55.0,424.962,1,2,0
2023,25,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,41.396,34.408,27.538,21.013,14.94,28.318,29.69,26.99,67.209,75.0,52.0,359.415,1,2,0
2023,26,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,42.233,35.233,28.262,21.482,14.948,28.074,29.1,26.65,69.642,75.0,54.0,438.038,1,2,0
2023,27,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,43.812,36.812,29.812,22.818,15.953,28.258,29.16,27.56,69.923,76.0,0.0,360.213,1,2,0
2023,28,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,41.604,34.604,27.65,21.059,15.01,27.854,29.51,24.78,69.036,76.0,51.0,321.246,1,2,0
2023,29,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,46.27,39.27,32.299,25.525,18.952,29.304,30.46,28.45,67.728,74.0,54.0,294.938,1,2,0
2023,30,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,42.895,35.895,28.901,21.966,15.337,28.81,30.17,26.74,69.073,77.0,0.0,340.318,1,2,0
2023,31,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,44.478,37.478,30.484,23.631,17.58,29.302,30.17,27.98,67.772,73.0,0.0,404.2,1,2,0
2023,32,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,46.48,39.48,32.48,25.544,19.113,29.231,30.25,28.13,68.335,75.0,60.0,385.805,1,2,0
2023,33,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,47.729,40.729,33.746,26.871,20.061,29.425,30.35,28.02,68.67,73.0,58.0,326.071,1,2,0
2023,34,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,45.854,38.854,31.9,25.385,19.977,29.166,30.67,27.69,66.944,77.0,0.0,380.231,1,2,0
2023,35,859,1147,3,64,94.99,0.0,0.0,0.0,0.0,44.437,37.437,30.46,23.679,17.425,29.184,30.86,27.56,67.491,78.0,0.0,378.657,1,2,0
2022,36,862,1391,5,107,43.29,0.0,0.0,0.0,0.092,5.204,2.611,0.867,0.133,0.0,22.177,28.15,17.85,58.163,71.0,42.0,71.466,1,2,0
2022,37,862,1391,5,107,43.29,0.0,0.0,0.0,0.073,5.774,3.083,1.12,0.239,0.028,22.091,27.79,18.17,60.248,75.0,42.0,69.674,1,2,0
2022,38,862,1391,5,107,43.29,0.0,0.0,0.0,0.013,7.902,4.874,2.476,0.799,0.096,23.22,30.23,19.26,59.613,72.0,42.0,79.143,1,2,0
2022,39,862,1391,5,107,43.29,0.0,0.0,0.0,0.024,5.724,3.024,1.127,0.215,0.018,22.441,29.25,18.37,56.402,68.0,44.0,74.094,1,2,0
2022,40,862,1391,5,107,43.29,0.0,0.0,0.0,0.057,8.208,4.99,2.542,0.864,0.074,23.094,29.04,18.33,57.808,69.0,44.0,95.112,1,2,0
2022,41,862,1391,5,107,43.29,0.0,0.0,0.0,0.045,8.208,5.069,2.618,0.9,0.081,23.34,29.61,18.53,56.054,67.0,0.0,89.258,1,2,0
2022,42,862,1391,5,107,43.29,0.0,0.0,0.0,0.013,8.991,5.45,2.673,0.851,0.122,23.743,30.2,18.81,58.139,68.0,45.0,83.455,1,2,0
2022,43,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,13.084,8.858,5.266,2.486,0.716,24.889,32.15,20.45,57.493,68.0,42.0,96.132,1,2,0
2022,44,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,15.297,10.575,6.7,3.675,1.366,25.432,31.5,20.93,57.936,68.0,0.0,75.94,1,2,0
2022,45,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,16.46,11.833,8.037,4.731,2.077,25.411,31.93,20.63,56.271,72.0,44.0,83.535,1,2,0
2022,46,862,1391,5,107,43.29,0.0,0.0,0.0,0.013,11.239,7.483,4.284,1.961,0.5,24.388,31.41,19.59,52.449,76.0,37.0,78.292,1,2,0
2022,47,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,22.099,16.495,11.872,7.844,4.614,26.73,34.48,21.45,54.95,68.0,36.0,98.07,1,2,0
2022,48,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,23.085,16.892,11.543,7.175,3.817,27.208,33.68,22.13,54.703,65.0,36.0,83.905,1,2,0
2022,49,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,27.686,20.841,14.471,9.363,5.692,27.97,35.73,22.92,57.558,69.0,42.0,84.06,1,2,0
2022,50,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,27.965,21.362,15.448,10.508,6.543,28.228,35.91,22.94,55.163,69.0,37.0,93.048,1,2,0
2022,51,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,30.22,23.274,16.682,11.115,6.81,28.192,35.28,23.48,56.175,68.0,41.0,85.341,1,2,0
2022,52,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,27.205,20.63,15.002,10.484,6.827,28.027,36.05,23.11,56.952,68.0,41.0,44.049,1,2,0
2023,1,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,35.689,28.689,21.925,16.129,11.389,29.124,37.09,23.8,53.136,64.0,36.0,48.877,1,2,0
2023,2,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,32.382,25.55,19.377,14.104,9.859,28.983,36.27,24.16,53.455,67.0,40.0,83.069,1,2,0
2023,3,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,34.294,27.31,20.539,14.403,9.466,28.757,36.55,24.14,59.024,75.0,41.0,56.231,1,2,0
2023,4,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,28.207,21.46,15.409,10.303,6.48,27.8,36.78,23.45,67.292,79.0,44.0,88.98,1,2,0
2023,5,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,35.375,28.375,21.557,15.362,10.316,28.641,35.21,24.11,62.549,75.0,0.0,68.011,1,2,0
2023,6,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,36.15,29.15,22.26,16.215,11.342,28.834,35.98,24.26,57.434,72.0,0.0,59.282,1,2,0
2023,7,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,30.649,23.874,17.718,12.555,8.521,27.763,33.4,23.07,56.931,73.0,43.0,68.108,1,2,0
2023,8,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,38.616,31.653,24.927,18.681,13.121,28.781,37.89,23.77,58.607,75.0,37.0,116.573,1,2,0
2023,9,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,31.971,24.971,18.357,13.121,8.876,28.245,34.95,24.11,59.723,77.0,40.0,100.499,1,2,0
2023,10,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,30.397,23.663,17.132,11.292,7.061,27.574,34.77,23.18,64.971,80.0,42.0,72.852,1,2,0
2023,11,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,29.559,22.752,16.549,11.516,7.593,27.456,34.83,22.43,57.505,67.0,40.0,82.015,1,2,0
2023,12,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,30.022,23.08,16.715,11.493,7.401,27.448,33.32,23.48,64.159,77.0,49.0,80.522,1,2,0
2023,13,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,29.559,22.818,16.828,11.783,7.651,27.191,33.0,22.16,62.193,73.0,46.0,81.555,1,2,0
2023,14,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,28.117,21.178,14.965,9.974,6.186,26.872,32.36,23.33,65.291,74.0,52.0,77.017,1,2,0
2023,15,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,27.875,20.953,14.804,10.236,6.653,26.897,32.18,23.15,66.063,77.0,53.0,78.062,1,2,0
2023,16,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,30.151,23.151,16.604,11.583,7.738,27.324,33.06,23.81,63.106,70.0,50.0,80.397,1,2,0
2023,17,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,18.265,13.277,9.226,5.931,3.215,25.575,30.72,21.68,66.405,76.0,54.0,70.023,1,2,0
2023,18,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,16.964,11.484,7.442,4.173,1.821,24.865,29.1,21.6,67.303,78.0,57.0,57.231,1,2,0
2023,19,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,21.311,15.502,10.993,7.364,4.383,25.369,30.45,22.61,63.258,72.0,54.0,65.734,1,2,0
2023,25,862,1391,5,107,43.29,0.0,0.0,0.0,0.028,5.663,3.115,1.416,0.414,0.039,22.409,27.11,18.31,61.876,77.0,48.0,68.604,1,2,0
2023,26,862,1391,5,107,43.29,0.0,0.0,0.127,0.862,3.402,1.419,0.355,0.021,0.0,20.671,25.67,16.76,59.094,70.0,44.0,62.891,1,2,0
2023,27,862,1391,5,107,43.29,0.0,0.0,0.0,0.02,7.055,4.212,1.961,0.552,0.035,21.888,26.68,18.29,59.835,76.0,0.0,64.85,1,2,0
2023,28,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,4.975,2.727,1.195,0.3,0.015,21.826,26.73,18.64,67.989,84.0,48.0,55.376,1,2,0
2023,29,862,1391,5,107,43.29,0.0,0.0,0.0,0.011,4.852,2.547,0.952,0.195,0.023,21.978,27.88,17.82,69.345,79.0,53.0,64.331,1,2,0
2023,30,862,1391,5,107,43.29,0.0,0.012,0.067,0.333,4.605,2.192,0.615,0.033,0.0,21.49,26.92,17.2,64.439,78.0,52.0,62.878,1,2,0
2023,31,862,1391,5,107,43.29,0.0,0.0,0.0,0.07,4.369,2.064,0.668,0.038,0.0,21.825,26.93,17.49,68.27,80.0,0.0,57.484,1,2,0
2023,32,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,5.385,2.757,0.925,0.085,0.0,22.31,28.75,18.33,65.69,75.0,52.0,66.408,1,2,0
2023,33,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,6.552,3.652,1.421,0.178,0.01,23.006,28.45,18.84,66.532,79.0,0.0,55.213,1,2,0
2023,34,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,6.885,3.996,1.817,0.44,0.019,22.653,28.47,18.48,63.794,76.0,48.0,56.068,1,2,0
2023,35,862,1391,5,107,43.29,0.0,0.0,0.0,0.045,6.648,3.842,1.836,0.518,0.04,22.544,28.53,17.96,63.68,78.0,49.0,58.688,1,2,0
2023,36,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,8.384,5.093,2.5,0.721,0.062,23.06,28.39,18.69,58.265,71.0,45.0,58.013,1,2,0
2023,37,862,1391,5,107,43.29,0.0,0.0,0.0,0.02,11.852,8.111,4.978,2.502,0.749,23.982,30.64,19.45,57.941,66.0,44.0,68.789,1,2,0
2023,38,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,15.159,10.796,7.129,4.142,1.772,25.401,31.93,20.46,56.496,66.0,40.0,76.564,1,2,0
2023,39,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,12.459,8.537,5.367,2.808,0.969,24.36,30.24,19.67,55.213,68.0,43.0,60.036,1,2,0
2023,40,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,10.391,6.582,3.603,1.385,0.225,23.878,30.15,18.49,58.746,75.0,42.0,69.692,1,2,0
2023,41,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,14.789,10.13,6.295,3.093,0.995,25.665,31.52,20.72,55.393,68.0,40.0,69.138,1,2,0
2023,42,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,19.225,13.074,8.07,4.37,1.87,26.436,32.04,21.24,63.049,73.0,45.0,79.335,1,2,0
2023,43,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,23.587,17.24,12.016,7.913,4.603,26.91,33.75,21.1,60.964,72.0,44.0,80.522,1,2,0
2023,44,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,20.311,14.152,9.591,6.466,4.045,26.603,33.75,22.36,64.012,80.0,44.0,65.691,1,2,0
2023,45,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,16.605,11.327,7.136,3.928,1.721,26.229,33.46,22.15,63.112,79.0,46.0,71.47,1,2,0
2023,46,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,16.182,10.874,6.618,3.513,1.422,25.613,34.5,20.19,60.809,78.0,34.0,71.843,1,2,0
2023,47,862,1391,5,107,43.29,0.0,0.0,0.0,0.0,21.251,15.438,10.554,6.595,3.482,26.627,35.45,19.95,61.461,76.0,0.0,70.802,1,2,0
2022,26,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,37.922,30.922,23.938,17.193,11.147,26.249,27.79,23.64,53.406,64.0,39.0,197.194,1,2,0
2022,27,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,39.157,32.176,25.347,18.578,12.231,26.556,28.61,24.46,49.456,63.0,35.0,224.163,1,2,0
2022,28,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,39.46,32.46,25.476,18.599,12.079,27.349,29.3,24.58,50.83,61.0,35.0,178.259,1,2,0
2022,29,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,38.21,31.21,24.308,17.645,11.514,25.767,27.92,23.67,50.072,61.0,37.0,223.207,1,2,0
2022,30,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,38.423,31.423,24.423,17.538,11.599,25.505,27.88,22.08,51.004,63.0,37.0,208.294,1,2,0
2022,31,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,39.405,32.405,25.405,18.405,11.784,25.939,27.97,23.82,51.203,63.0,0.0,220.411,1,2,0
2022,32,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,37.122,30.122,23.235,16.755,10.967,25.667,28.46,23.61,48.824,62.0,37.0,227.747,1,2,0
2022,33,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,40.103,33.103,26.312,20.069,14.554,28.225,28.59,26.55,62.596,67.0,45.0,22.25,1,2,0
2022,34,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,35.119,28.125,21.281,15.298,10.571,27.23,28.53,23.9,60.698,69.0,0.0,122.945,1,2,0
2022,35,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,41.595,34.595,27.673,21.199,15.542,26.109,28.43,24.01,49.915,66.0,36.0,276.414,1,2,0
2022,36,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,39.372,32.372,25.673,19.848,14.983,25.854,28.17,23.62,49.974,61.0,0.0,237.744,1,2,0
2022,37,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,38.08,31.094,24.308,18.051,12.809,26.139,28.83,23.39,51.792,63.0,36.0,185.566,1,2,0
2022,38,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,38.296,31.296,24.466,18.267,13.167,25.883,27.69,23.58,53.995,65.0,36.0,187.258,1,2,0
2022,39,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,33.59,26.633,20.08,14.384,9.914,25.996,29.78,23.65,51.877,65.0,36.0,197.613,1,2,0
2022,40,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,35.955,28.962,22.171,16.069,10.937,27.777,29.94,25.45,46.585,57.0,34.0,230.919,1,2,0
2022,41,863,1149,3,60,96.02,0.0,0.0,0.0,0.0,35.643,28.682,21.981,16.015,11.115,26.619,29.1,22.5,50.218,61.0,36.0,235.829,1,2,0
2022,26,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,29.979,23.002,16.698,11.932,7.911,26.508,32.54,23.98,79.526,92.0,60.0,463.26,1,2,0
2022,27,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,33.108,26.108,19.36,13.565,9.006,26.817,29.93,24.05,64.649,90.0,51.0,442.66,1,2,0
2022,28,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,32.387,25.411,18.888,13.504,9.177,25.973,29.68,23.27,81.047,93.0,63.0,434.153,1,2,0
2022,29,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,35.947,28.947,22.086,16.18,11.409,26.714,29.07,24.4,66.985,89.0,53.0,482.791,1,2,0
2022,30,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,35.042,28.042,21.202,15.634,11.388,27.031,30.11,24.81,69.041,89.0,0.0,466.669,1,2,0
2022,31,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,39.102,32.102,25.241,19.12,13.787,27.065,30.41,24.45,68.038,90.0,51.0,481.207,1,2,0
2022,32,865,1152,1,86,93.13,0.0,0.0,0.0,0.0,42.736,35.736,28.74,21.842,15.696,27.441,30.85,24.82,53.617,79.0,43.0,558.488,1,2,0
2022,27,871,1160,3,78,86.9,0.0,0.0,0.0,0.0,38.246,31.303,24.483,17.762,11.533,23.604,27.19,22.34,55.385,65.0,44.0,961.379,1,2,1
2022,28,871,1160,3,78,86.9,0.0,0.0,0.0,0.0,39.249,32.249,25.263,18.376,11.867,24.278,30.4,19.87,51.68,64.0,43.0,918.534,1,2,1
2022,29,871,1160,3,78,86.9,0.0,0.0,0.0,0.0,37.537,30.537,23.622,16.957,11.052,23.605,30.0,21.33,51.024,60.0,38.0,965.968,1,2,1
2022,30,871,1160,3,78,86.9,0.0,0.0,0.0,0.0,37.703,30.703,23.703,16.902,11.066,23.465,25.5,22.26,52.093,61.0,47.0,946.373,1,2,1
